action,score,retailer,scraped_name,scraped_price,matched_name,matched_slug,matched_category,product_url
WOULD IGNORE,0%,SetupGame,"MSI MPG VELOX 100P AIRFLOW",1449.00,"",,,https://setupgame.ma/produit/msi-mpg-velox-100p-airflow/
WOULD IGNORE,0%,SetupGame,"MSI MPG VELOX 100R BLANC",1599.00,"",,,https://setupgame.ma/produit/boitier-msi-mpg-velox-100r-blanc-maroc/
WOULD IGNORE,0%,SetupGame,"MSI MPG VELOX 100R NOIR",1499.00,"",,,https://setupgame.ma/produit/boitier-msi-mpg-velox-100r-maroc/
WOULD IGNORE,0%,SetupGame,"MSI MPG VELOX 300R AIRFLOW PZ Blanc",1799.00,"",,,https://setupgame.ma/produit/boitier-msi-mpg-velox-300r-airflow-pz-blanc/
WOULD MAP,100%,SetupGame,"MSI MPG X570 GAMING PLUS",2499.00,"ASUS ROG STRIX X570-E GAMING",asus-rog-strix-x570-e,motherboard,https://setupgame.ma/produit/msi-mpg-x570-gaming-plus/
WOULD IGNORE,0%,SetupGame,"MSI MPG X570S CARBON MAX WIFI",4790.00,"",,,https://setupgame.ma/produit/carte-mere-msi-mpg-x570s-carbon-max-wifi/
WOULD IGNORE,0%,SetupGame,"MSI MPG X870E EDGE TI WIFI DDR5",5399.00,"",,,https://setupgame.ma/produit/carte-mere-msi-mpg-x870e-edge-ti-wifi-ddr5/
WOULD MAP,100%,SetupGame,"MSI MPG Z690 EDGE WIFI DDR4",5090.00,"MSI PRO Z690-A WIFI",msi-pro-z690-a-wifi,motherboard,https://setupgame.ma/produit/carte-mere-msi-mpg-z690-edge-wifi-ddr4/
WOULD MAP,100%,SetupGame,"MSI MPG Z790 CARBON WIFI DDR5",4499.00,"ASUS ASUS PRIME Z790-P",asus-asus-prime-z790-p,motherboard,https://setupgame.ma/produit/msi-mpg-z790-carbon-wifi-ddr5/
WOULD MAP,100%,SetupGame,"MSI MPG Z790 EDGE TI MAX WIFI DDR5",4399.00,"ASUS ASUS PRIME Z790-P",asus-asus-prime-z790-p,motherboard,https://setupgame.ma/produit/carte-mere-msi-mpg-z790-edge-ti-max-wifi-maroc/
WOULD MAP,100%,SetupGame,"MSI MPG Z790 EDGE WIFI DDR4",5490.00,"ASUS ASUS PRIME Z790-P",asus-asus-prime-z790-p,motherboard,https://setupgame.ma/produit/msi-mpg-z790-edge-wifi-ddr4/
WOULD MAP,100%,SetupGame,"MSI MPG Z790 EDGE WIFI DDR5",5790.00,"ASUS ASUS PRIME Z790-P",asus-asus-prime-z790-p,motherboard,https://setupgame.ma/produit/msi-mpg-z790-edge-wifi-ddr5/
WOULD MAP,100%,SetupGame,"MSI MPG Z890 CARBON WIFI DDR5",6699.00,"MSI PRO Z890-A WIFI",msi-pro-z890-a-wifi,motherboard,https://setupgame.ma/produit/carte-mere-msi-mpg-z890-carbon-wifi-maroc/
WOULD IGNORE,0%,SetupGame,"MSI Mag Forge 320R Airflow",699.00,"",,,https://setupgame.ma/produit/boitier-msi-mag-forge-320r-airflow-maroc/
WOULD IGNORE,0%,SetupGame,"MSI Mag Forge 320R Airflow ( Blanc )",799.00,"",,,https://setupgame.ma/produit/msi-mag-forge-320r-airflow-blanc-maroc/
WOULD IGNORE,0%,SetupGame,"MSI PRO A620M-B DDR5",1029.00,"",,,https://setupgame.ma/produit/carte-mere-msi-pro-a620m-b-ddr5-maroc/
WOULD IGNORE,0%,SetupGame,"MSI PRO A620M-E DDR5",999.00,"",,,https://setupgame.ma/produit/carte-mere-msi-pro-a620m-e-ddr5-maroc/
WOULD MAP,100%,SetupGame,"MSI PRO B650-A WIFI DDR5",2399.00,"ASUS ASUS ROG STRIX B650-A",asus-asus-rog-strix-b650-a,motherboard,https://setupgame.ma/produit/carte-mere-msi-pro-b650-a-wifi-ddr5-maroc/
WOULD MAP,100%,SetupGame,"MSI PRO B650-S WIFI DDR5",2199.00,"ASUS ASUS ROG STRIX B650-A",asus-asus-rog-strix-b650-a,motherboard,https://setupgame.ma/produit/carte-mere-msi-pro-b650-s-wifi-ddr5-maroc/
WOULD IGNORE,0%,SetupGame,"MSI PRO B650M-B DDR5",1299.00,"",,,https://setupgame.ma/produit/carte-mere-msi-pro-b650m-b-ddr5-maroc/
WOULD IGNORE,0%,SetupGame,"MSI PRO B650M-P DDR5",1549.00,"",,,https://setupgame.ma/produit/carte-mere-msi-pro-b650m-p-ddr5-maroc/
WOULD IGNORE,0%,SetupGame,"MSI PRO B660M-E DDR4",1499.00,"",,,https://setupgame.ma/produit/msi-pro-b660m-e-ddr4/
WOULD MAP,100%,SetupGame,"MSI PRO B760-P WIFI DDR4",1849.00,"ASUS PRIME B760-PLUS",asus-prime-b760-plus,motherboard,https://setupgame.ma/produit/carte-mere-msi-pro-b760-p-wifi-ddr4-maroc/
WOULD IGNORE,0%,SetupGame,"MSI PRO B760M-E DDR4",1790.00,"",,,https://setupgame.ma/produit/carte-mere-msi-pro-b760m-e-ddr4/
WOULD IGNORE,0%,SetupGame,"MSI PRO B760M-P DDR4",1599.00,"",,,https://setupgame.ma/produit/carte-mere-msi-pro-b760m-p-ddr4/
WOULD IGNORE,0%,SetupGame,"MSI PRO B840-P WIFI DDR5",1999.00,"",,,https://setupgame.ma/produit/carte-mere-msi-pro-b840-p-wifi-ddr5-maroc/
WOULD IGNORE,0%,SetupGame,"MSI PRO B840M-B DDR5",1199.00,"",,,https://setupgame.ma/produit/carte-mere-msi-pro-b840m-b-ddr5-maroc/
WOULD IGNORE,0%,SetupGame,"MSI PRO B850-P WIFI DDR5",2349.00,"",,,https://setupgame.ma/produit/carte-mere-msi-pro-b850-p-wifi-ddr5-maroc/
WOULD IGNORE,0%,SetupGame,"MSI PRO B860 GAMING PLUS WIFI DDR5",2999.00,"",,,https://setupgame.ma/produit/carte-mere-msi-pro-b860-gaming-plus-wifi/
WOULD IGNORE,0%,SetupGame,"MSI PRO B860-P DDR5",2649.00,"",,,https://setupgame.ma/produit/carte-mere-g5-msi-pro-b860-p-ddr5-maroc/
WOULD IGNORE,0%,SetupGame,"MSI PRO H510M-B",899.00,"",,,https://setupgame.ma/produit/carte-mere-msi-pro-h510m-b/
WOULD IGNORE,0%,SetupGame,"MSI PRO H610M-B DDR4",1259.00,"",,,https://setupgame.ma/produit/msi-pro-h610m-b-ddr4/
WOULD IGNORE,0%,SetupGame,"MSI PRO H610M-E DDR4",749.00,"",,,https://setupgame.ma/produit/carte-mere-msi-pro-h610m-e-ddr4/
WOULD IGNORE,0%,SetupGame,"MSI PRO H610M-G DDR4",999.00,"",,,https://setupgame.ma/produit/carte-mere-msi-pro-h610m-g-ddr4-maroc/
WOULD IGNORE,0%,SetupGame,"MSI PRO H610M-G WIFI DDR4",1149.00,"",,,https://setupgame.ma/produit/carte-mere-msi-pro-h610m-g-wifi-ddr4-maroc/
WOULD IGNORE,0%,SetupGame,"MSI PRO H810M-B DDR5",1199.00,"",,,https://setupgame.ma/produit/carte-mere-msi-pro-h810m-b-ddr5-maroc/
WOULD IGNORE,0%,SetupGame,"MSI PRO X870-P WIFI DDR5",3149.00,"",,,https://setupgame.ma/produit/carte-mere-msi-pro-x870-p-wifi-ddr5-maroc/
WOULD IGNORE,0%,SetupGame,"MSI PRO X870E-P WIFI DDR5",3149.00,"",,,https://setupgame.ma/produit/carte-mere-msi-pro-x870e-p-wifi-ddr5-maroc/
WOULD MAP,100%,SetupGame,"MSI PRO Z690-A DDR4",2990.00,"MSI PRO Z690-A WIFI",msi-pro-z690-a-wifi,motherboard,https://setupgame.ma/produit/msi-pro-z690-a-ddr4/
WOULD MAP,100%,SetupGame,"MSI PRO Z690-A WI-FI DDR5",3190.00,"MSI PRO Z690-A WIFI",msi-pro-z690-a-wifi,motherboard,https://setupgame.ma/produit/carte-mere-msi-pro-z690-a-wifi/
WOULD MAP,100%,SetupGame,"MSI PRO Z690-P DDR4",2749.00,"MSI PRO Z690-A WIFI",msi-pro-z690-a-wifi,motherboard,https://setupgame.ma/produit/carte-mere-msi-pro-z690-p-ddr4-maroc/
WOULD MAP,100%,SetupGame,"MSI PRO Z790-A WIFI DDR5",3290.00,"ASUS ASUS PRIME Z790-P",asus-asus-prime-z790-p,motherboard,https://setupgame.ma/produit/carte-mere-msi-pro-z790-a-wifi-ddr5/
WOULD MAP,100%,SetupGame,"MSI PRO Z790-P WIFI DDR4",3490.00,"ASUS ASUS PRIME Z790-P",asus-asus-prime-z790-p,motherboard,https://setupgame.ma/produit/msi-pro-z790-p-wifi-ddr4/
WOULD MAP,100%,SetupGame,"MSI PRO Z790-P WIFI DDR5",2599.00,"ASUS ASUS PRIME Z790-P",asus-asus-prime-z790-p,motherboard,https://setupgame.ma/produit/carte-mere-msi-pro-z790-p-wifi-ddr5-maroc/
WOULD IGNORE,0%,SetupGame,"MSI Pano 130R MLG Edition",1649.00,"",,,https://setupgame.ma/produit/boitier-msi-pano-130r-mlg-edition-maroc/
WOULD MAP,100%,SetupGame,"MSI Radeon RX 6700 XT MECH 2X 12G OC",9990.00,"AMD Radeon RX 6700 XT",amd-rx-6700-xt,gpu,https://setupgame.ma/produit/msi-radeon-rx-6700-xt-mech-2x-12g-oc/
WOULD IGNORE,0%,SetupGame,"MSI SPATIUM M371 NVMe M.2 1TB",1799.00,"",,,https://setupgame.ma/produit/msi-spatium-m371-nvme-m-2-1tb/
WOULD IGNORE,0%,SetupGame,"MSI SPATIUM M371 NVMe M.2 500GB",1199.00,"",,,https://setupgame.ma/produit/msi-spatium-m371-nvme-m-2-500gb/
WOULD IGNORE,0%,SetupGame,"MSI SPATIUM M450 M.2 500GB PCIe 4.0",1299.00,"",,,https://setupgame.ma/produit/nvme-msi-spatium-m461-500gb-gen4/
WOULD IGNORE,0%,SetupGame,"MSI SPATIUM M450 NVMe M.2 1TB Gen4",1999.00,"",,,https://setupgame.ma/produit/nvme-msi-spatium-m450-gen4-m-2-1tb/
WOULD IGNORE,0%,SetupGame,"MSI SPATIUM M450 NVMe M.2 1TB Gen4 V1",1999.00,"",,,https://setupgame.ma/produit/nvme-msi-spatium-m450-v1-m-2-1tb/
WOULD IGNORE,0%,SetupGame,"MSI SPATIUM M461 M.2 2TB PCIe 4.0",2699.00,"",,,https://setupgame.ma/produit/nvme-msi-spatium-m461-gen4-m-2-2tb/
WOULD IGNORE,0%,SetupGame,"MSI SPATIUM M560 2To Gen5",3699.00,"",,,https://setupgame.ma/produit/nvme-msi-spatium-m560-2to-gen5/
WOULD IGNORE,0%,SetupGame,"MSI SPATIUM M570 PRO PCIe 5.0 NVMe M.2 2TB FROZR",3699.00,"",,,https://setupgame.ma/produit/nvme-msi-spatium-m570-pro-gen5-m-2-2tb/
WOULD IGNORE,0%,SetupGame,"MSI SPATIUM S270 240GB SATA 2.5&Prime;",499.00,"",,,https://setupgame.ma/produit/ssd-msi-spatium-s270-maroc-240gb-sata-2-5/
WOULD IGNORE,0%,SetupGame,"MSI SPATIUM S270 480GB SATA 2.5&Prime;",999.00,"",,,https://setupgame.ma/produit/ssd-msi-spatium-s270-maroc-480gb-sata-2-5/
WOULD IGNORE,0%,SetupGame,"MSI SPATIUM S270 960GB SATA 2.5&Prime;",1699.00,"",,,https://setupgame.ma/produit/ssd-msi-spatium-s270-maroc-960gb-sata-2-5/
WOULD IGNORE,0%,SetupGame,"MSI SSD Interne SPATIUM M390 NVMe M.2 1TB",1799.00,"",,,https://setupgame.ma/produit/msi-ssd-interne-spatium-m390-nvme-m-2-1tb/
WOULD IGNORE,0%,SetupGame,"MSI SSD Interne SPATIUM M390 NVMe M.2 250GB",499.00,"",,,https://setupgame.ma/produit/msi-ssd-interne-spatium-m390-nvme/
WOULD IGNORE,0%,SetupGame,"MSI SSD Interne SPATIUM M390 NVMe M.2 500GB",1199.00,"",,,https://setupgame.ma/produit/msi-ssd-interne-spatium-m390-nvme-m-2/
WOULD IGNORE,0%,SetupGame,"MSI SSD Interne SPATIUM M480 1TB-PCle 4.0 NVMe M.2",2499.00,"",,,https://setupgame.ma/produit/msi-ssd-interne-spatium-m480-1tb-pcle-4-0/
WOULD MAP,100%,SetupGame,"MSI X570-A PRO",2699.00,"ASUS ROG STRIX X570-E GAMING",asus-rog-strix-x570-e,motherboard,https://setupgame.ma/produit/carte-mere-msi-x570-a-pro/
WOULD MAP,100%,SetupGame,"MSI X670E GAMING PLUS WIFI DDR5",3099.00,"MSI MEG X670E ACE",msi-x670e-ace,motherboard,https://setupgame.ma/produit/carte-mere-msi-x670e-gaming-plus-wifi-maroc/
WOULD IGNORE,0%,SetupGame,"MSI Z390-A PRO",2490.00,"",,,https://setupgame.ma/produit/msi-z390-a-pro/
WOULD IGNORE,0%,SetupGame,"MSI Z490-A PRO",1490.00,"",,,https://setupgame.ma/produit/carte-mere-msi-z490-a-pro-maroc/
WOULD IGNORE,0%,SetupGame,"MSI Z590 PLUS",2290.00,"",,,https://setupgame.ma/produit/msi-z590-plus/
WOULD IGNORE,0%,SetupGame,"MSI Z590-A PRO",2390.00,"",,,https://setupgame.ma/produit/msi-z590-a-pro/
WOULD MAP,100%,SetupGame,"MSI Z790 GAMING PLUS WIFI DDR5",2799.00,"ASUS ASUS PRIME Z790-P",asus-asus-prime-z790-p,motherboard,https://setupgame.ma/produit/carte-mere-msi-z790-gaming-plus-wifi-ddr5/
WOULD MAP,100%,SetupGame,"MSI Z890 GAMING PLUS WIFI DDR5",3899.00,"MSI PRO Z890-A WIFI",msi-pro-z890-a-wifi,motherboard,https://setupgame.ma/produit/carte-mere-msi-z890-gaming-plus-wifi-maroc/
WOULD IGNORE,0%,SetupGame,"MSI – MAG VAMPIRIC 010M",949.00,"",,,https://setupgame.ma/produit/boitier-msi-mag-vampiric-010m/
WOULD MAP,100%,SetupGame,"Mars Gaming 550W 80Plus Bronze",529.00,"Corsair CV550 550W",corsair-cv550,psu,https://setupgame.ma/produit/alimentation-mars-gaming-mpb550-maroc/
WOULD IGNORE,0%,SetupGame,"Mars Gaming MCPU44 Dual ARGB 110mm",399.00,"",,,https://setupgame.ma/produit/ventilateur-cpu-mars-gaming-mcpu44-maroc/
WOULD IGNORE,0%,SetupGame,"Mars Gaming MCPU66 TRIPLE ARGB 120mm",399.00,"",,,https://setupgame.ma/produit/ventilateur-cpu-mars-gaming-mcpu66-maroc/
WOULD IGNORE,0%,SetupGame,"Mars Gaming ML-LCD240 ARGB Blanc",899.00,"",,,https://setupgame.ma/produit/mars-gaming-ml-lcd240-blanc-maroc/
WOULD IGNORE,0%,SetupGame,"Mars Gaming ML-LCD240 ARGB Noir",899.00,"",,,https://setupgame.ma/produit/watercooling-mars-gaming-ml-lcd240-maroc/
WOULD IGNORE,0%,SetupGame,"Mars Gaming ML-ONE120 FRGB Blanc",590.00,"",,,https://setupgame.ma/produit/mars-gaming-ml-one120-frgb-blanc/
WOULD IGNORE,0%,SetupGame,"Mars Gaming ML-ONE120 FRGB Noir",590.00,"",,,https://setupgame.ma/produit/mars-gaming-ml-one120-frgb-noir/
WOULD IGNORE,0%,SetupGame,"Mars Gaming ML-ONE240 FRGB 240mm BLANC",849.00,"",,,https://setupgame.ma/produit/mars-gaming-ml-one240-frgb-240mm-blanc/
WOULD IGNORE,0%,SetupGame,"Mars Gaming ML-ONE240 FRGB 240mm Noir",849.00,"",,,https://setupgame.ma/produit/mars-gaming-ml-one240-frgb-240mm-noir/
WOULD IGNORE,0%,SetupGame,"Mars Gaming ML-ONE360 FRGB BLANC",999.00,"",,,https://setupgame.ma/produit/mars-gaming-ml-one360-frgb-blanc/
WOULD IGNORE,0%,SetupGame,"Mars Gaming ML-ONE360 FRGB Noir",999.00,"",,,https://setupgame.ma/produit/mars-gaming-ml-one360-frgb-noir/
WOULD IGNORE,0%,SetupGame,"Mars Gaming ML-ULTRA240 240 mm Blanc ARGB",990.00,"",,,https://setupgame.ma/produit/mars-gaming-ml-ultra240-argb-240-mm-blanc/
WOULD IGNORE,0%,SetupGame,"Mars Gaming ML-ULTRA240 240 mm Noir ARGB",990.00,"",,,https://setupgame.ma/produit/mars-gaming-ml-ultra240-argb-240-mm-noir/
WOULD MAP,100%,SetupGame,"Mars Gaming MPIII550 550W ATX 85% Efficacité",449.00,"Corsair CV550 550W",corsair-cv550,psu,https://setupgame.ma/produit/mars-gaming-mpiii550-550w-atx/
WOULD IGNORE,0%,SetupGame,"Montech Sky Two Azul",1499.00,"",,,https://setupgame.ma/produit/boitier-montech-sky-two-azul-maroc/
WOULD IGNORE,0%,SetupGame,"NETAC 256GB SATA III",499.00,"",,,https://setupgame.ma/produit/ssd-netac-256gb-sata-iii-maroc/
WOULD IGNORE,0%,SetupGame,"NOX &#8211; Infinity Alpha ARGB",890.00,"",,,https://setupgame.ma/produit/nox-infinity-alpha-argb/
WOULD MAP,100%,SetupGame,"NOX &#8211; URANO VX 750W BRONZE",1140.00,"Corsair RM750x 750W",corsair-rm750x,psu,https://setupgame.ma/produit/nox-urano-vx-750w-bronze/
WOULD MAP,100%,SetupGame,"NOX HUMMER GD 650W 80 PLUS Gold",1290.00,"EVGA EVGA SuperNOVA 650W 80+ Gold",evga-evga-supernova-650w-80-gold,psu,https://setupgame.ma/produit/nox-hummer-gd-650w-80-plus-gold/
WOULD MAP,100%,SetupGame,"NOX Urano VX 80PLUS Bronze 650W",900.00,"Corsair CX650M 650W",corsair-cx650m,psu,https://setupgame.ma/produit/nox-urano-vx-80plus-bronze-650w/
WOULD MAP,100%,SetupGame,"NOX – HUMMER X 1000W PLUS GOLD",1790.00,"be quiet! be quiet! Straight Power 1000W",be-quiet-be-quiet-straight-power-1000w,psu,https://setupgame.ma/produit/alimentation-hummer-x-1000w-plus-gold/
WOULD IGNORE,0%,SetupGame,"NVMe PCIe SSD Samsung PM981 1TB M.2",1799.00,"",,,https://setupgame.ma/produit/nvme-pcie-ssd-samsung-pm981-1tb/
WOULD IGNORE,0%,SetupGame,"NVMe PCIe SSD WD Blue™ SN550 1TB",1799.00,"",,,https://setupgame.ma/produit/disque-dur-nvme-pcie-ssd-wd-blue-sn550-1tb/
WOULD MAP,100%,SetupGame,"NZXT 650W 80PLUS GOLD",990.00,"EVGA EVGA SuperNOVA 650W 80+ Gold",evga-evga-supernova-650w-80-gold,psu,https://setupgame.ma/produit/alimentation-nzxt-650w-80plus-gold/
WOULD IGNORE,0%,SetupGame,"NZXT H510i Noir",1700.00,"",,,https://setupgame.ma/produit/boitier-nzxt-h510i-noir/
WOULD IGNORE,0%,SetupGame,"NZXT H7 Elite RGB Blanc",2590.00,"",,,https://setupgame.ma/produit/nzxt-h7-elite-rgb-blanc/
WOULD IGNORE,0%,SetupGame,"NZXT H7 Elite RGB Noir",1989.00,"",,,https://setupgame.ma/produit/boitier-nzxt-h7-elite-rgb-noir-maroc/
WOULD IGNORE,0%,SetupGame,"NZXT H9 Elite Blanc",3390.00,"",,,https://setupgame.ma/produit/boitier-nzxt-h9-elite-noir-maroc/
WOULD IGNORE,0%,SetupGame,"NZXT H9 Elite Noir",3390.00,"",,,https://setupgame.ma/produit/boitier-nzxt-h9-elite-maroc/
WOULD IGNORE,0%,SetupGame,"NZXT Kraken Z53 RGB 240mm Blanc",3049.00,"",,,https://setupgame.ma/produit/nzxt-kraken-z53-blanc-rgb-240mm/
WOULD IGNORE,0%,SetupGame,"NZXT Kraken Z53 RGB 240mm Noir",3049.00,"",,,https://setupgame.ma/produit/watercooling-nzxt-kraken-z53-rgb-240mm/
WOULD IGNORE,0%,SetupGame,"NZXT Kraken Z63 &#8211; 280mm",2900.00,"",,,https://setupgame.ma/produit/nzxt-kraken-z63-280mm/
WOULD IGNORE,0%,SetupGame,"NZXT Kraken Z73 &#8211; 360mm",3490.00,"",,,https://setupgame.ma/produit/nzxt-kraken-z73/
WOULD IGNORE,0%,SetupGame,"NZXT Kraken Z73 RGB (noir) 360mm",3790.00,"",,,https://setupgame.ma/produit/watercooling-aio-nzxt-kraken-z73-rgb/
WOULD IGNORE,0%,SetupGame,"NZXT T120 RGB (Noir)",899.00,"",,,https://setupgame.ma/produit/aircooler-nzxt-t120-rgb-maroc/
WOULD IGNORE,0%,SetupGame,"OCPC GAMING USA 1TB MFL-300 SSD M.2 NVMe PCIE 3.0",1999.00,"",,,https://setupgame.ma/produit/ocpc-nvme-1tb-pcie-3-0/
WOULD MAP,100%,SetupGame,"OCPC GAMING USA E2 GD1000M GEN5 1000W 80 PLUS GOLD",1799.00,"be quiet! be quiet! Straight Power 1000W",be-quiet-be-quiet-straight-power-1000w,psu,https://setupgame.ma/produit/ocpc-gen5-1000w-80-plus-gold-maroc/
WOULD MAP,100%,SetupGame,"OCPC GAMING USA E2 PT1200M GEN5 1200W 80 PLUS Platinum",1999.00,"Corsair RM1200x 1200W",corsair-rm1200x,psu,https://setupgame.ma/produit/alimentation-ocpc-gen5-1200w-80-plus-platinum/
WOULD IGNORE,0%,SetupGame,"OCPC GAMING USA GeForce GTX 1650 4Go GDDR6",2499.00,"",,,https://setupgame.ma/produit/ocpc-geforce-gtx-1650-4go-maroc/
WOULD IGNORE,0%,SetupGame,"OCPC GAMING USA GeForce GTX 1660 6GB GDDR5",2390.00,"",,,https://setupgame.ma/produit/ocpc-geforce-gtx-1660-6gb-ddr5/
WOULD IGNORE,0%,SetupGame,"OCPC GAMING USA GeForce GTX 1660 Super MCL",2099.00,"",,,https://setupgame.ma/produit/ocpc-geforce-gtx-1660-super-mcl/
WOULD IGNORE,0%,SetupGame,"OCPC GAMING USA GeForce GTX 1660 Super XE",2299.00,"",,,https://setupgame.ma/produit/ocpc-geforce-gtx-1660-super-xe-maroc/
WOULD IGNORE,0%,SetupGame,"OCPC GAMING USA GeForce GTX 1660Ti 6GB GDDR6 MCL",2190.00,"",,,https://setupgame.ma/produit/ocpc-geforce-gtx-1660ti-mcl-maroc/
WOULD IGNORE,0%,SetupGame,"OCPC GAMING USA GeForce RTX 2060 SUPER X2 8GB GDDR6",3099.00,"",,,https://setupgame.ma/produit/ocpc-geforce-rtx-2060-super-x2-8gb/
WOULD MAP,100%,SetupGame,"OCPC GAMING USA GeForce RTX 3060 12GB GDDR6 XE",3790.00,"NVIDIA GeForce RTX 3060",nvidia-rtx-3060,gpu,https://setupgame.ma/produit/ocpc-geforce-rtx-3060-12gb-gddr6-xe/
WOULD MAP,100%,SetupGame,"OCPC GAMING USA GeForce RTX 3060Ti 8GB GDDR6",4399.00,"NVIDIA GeForce RTX 3060 Ti",nvidia-rtx-3060-ti,gpu,https://setupgame.ma/produit/ocpc-geforce-rtx-3060ti-8gb-gddr6-maroc/
WOULD MAP,100%,SetupGame,"OCPC GAMING USA GeForce RTX 3060Ti 8GB GDDR6 XE",4290.00,"NVIDIA GeForce RTX 3060 Ti",nvidia-rtx-3060-ti,gpu,https://setupgame.ma/produit/ocpc-geforce-rtx-3060ti-xe-8gb-gddr6/
WOULD MAP,100%,SetupGame,"OCPC GAMING USA GeForce RTX 3060Ti 8GB ZE WHITE",4299.00,"NVIDIA GeForce RTX 3060 Ti",nvidia-rtx-3060-ti,gpu,https://setupgame.ma/produit/ocpc-geforce-rtx-3060ti-8gb-prix-maroc/
WOULD MAP,100%,SetupGame,"OCPC GAMING USA GeForce RTX 3070 8GB GDDR6",5499.00,"NVIDIA GeForce RTX 3070",nvidia-rtx-3070,gpu,https://setupgame.ma/produit/ocpc-geforce-rtx-3070-8gb-gddr6-maroc/
WOULD MAP,100%,SetupGame,"OCPC GAMING USA GeForce RTX 3070Ti 8GB GDDR6",7690.00,"NVIDIA GeForce RTX 3070 Ti",nvidia-rtx-3070-ti,gpu,https://setupgame.ma/produit/ocpc-geforce-rtx-3070ti-8gb-maroc/
WOULD MAP,100%,SetupGame,"OCPC GAMING USA GeForce RTX 3080 10GB GDDR6X",7499.00,"NVIDIA GeForce RTX 3080",nvidia-rtx-3080,gpu,https://setupgame.ma/produit/ocpc-geforce-rtx-3080-10gb-gddr6x-maroc/
WOULD MAP,100%,SetupGame,"OCPC GAMING USA GeForce RTX™ 4070Ti 12GB GDDR6X",11990.00,"NVIDIA RTX 4070 Ti",nvidia-rtx-4070-ti,gpu,https://setupgame.ma/produit/carte-graphique-ocpc-rtx-4070ti-maroc-12gb/
WOULD IGNORE,0%,SetupGame,"OCPC GAMING USA ICE-240 NOIR",390.00,"",,,https://setupgame.ma/produit/aircooler-ocpc-ice-240-maroc/
WOULD IGNORE,0%,SetupGame,"OCPC GAMING USA MFL-300 256 Go SSD M.2 NVMe PCIE 3.0",499.00,"",,,https://setupgame.ma/produit/ocpc-nvme-256-go-pcie-3-0/
WOULD IGNORE,0%,SetupGame,"OCPC GAMING USA NVME MBL-401 M.2 PCIE 4.0 2TB Gen4",2699.00,"",,,https://setupgame.ma/produit/nvme-ocpc-mbl-401-m-2-pcie-4-0-2tb/
WOULD IGNORE,0%,SetupGame,"OCPC GAMING USA NVME MBL-401 M.2 PCIE 4.0 4TB Gen4",8999.00,"",,,https://setupgame.ma/produit/nvme-ocpc-mbl-401-m-2-pcie-4-0-4tb/
WOULD MAP,100%,SetupGame,"OCPC GAMING USA PISTA 16GB (2x8GB) 6000Mhz DDR5 RGB C40 TITAN",3299.00,"G.Skill Trident Z5 16GB DDR5-6000",gskill-trident-z5-16gb-ddr5-6000,ram,https://setupgame.ma/produit/ocpc-pista-rgb-ddr5-6000mhz-16gb-2x8gb-c40-titan/
WOULD MAP,100%,SetupGame,"OCPC GAMING USA PISTA RGB DDR5 6000Mhz 64GB (2x32GB) C40 TITAN",5990.00,"G.Skill Trident Z5 64GB DDR5-6000",gskill-trident-z5-64gb-ddr5-6000,ram,https://setupgame.ma/produit/ocpc-pista-rgb-ddr5-6000mhz-64gb-2x32gb-c40-titan/
WOULD IGNORE,0%,SetupGame,"OCPC GAMING USA Radeon RX 5500 XT 8GB XE GDDR6",1749.00,"",,,https://setupgame.ma/produit/carte-graphique-ocpc-rx-5500-xt-8gb-xe-maroc/
WOULD IGNORE,0%,SetupGame,"OCPC GAMING USA Radeon RX 5700 XT 8GB XE GDDR6",2999.00,"",,,https://setupgame.ma/produit/carte-graphique-ocpc-rx-5700-xt-8gb-xe-maroc/
WOULD IGNORE,0%,SetupGame,"OCPC GAMING USA Radeon RX 580 8GB GDDR5 2048SP",1199.00,"",,,https://setupgame.ma/produit/carte-graphique-radeon-rx-580-8gb-maroc/
WOULD IGNORE,0%,SetupGame,"OCPC GAMING USA Radeon RX 580 8GB SE GDDR5 2048SP",1199.00,"",,,https://setupgame.ma/produit/carte-graphique-radeon-rx-580-prix-maroc/
WOULD IGNORE,0%,SetupGame,"OCPC GAMING USA Radeon RX 580 8GB XE GDDR5 2048SP",1699.00,"",,,https://setupgame.ma/produit/carte-graphique-ocpc-rx-580-xe-prix-maroc/
WOULD MAP,100%,SetupGame,"OCPC GAMING USA Radeon RX 6600 LE 8GB XE GDDR6",2749.00,"AMD Radeon RX 6600",amd-rx-6600,gpu,https://setupgame.ma/produit/carte-graphique-ocpc-rx-6600-le-8gb-xe-maroc/
WOULD MAP,100%,SetupGame,"OCPC GAMING USA Radeon RX 6700 XT 12GB XE GDDR6",3899.00,"AMD Radeon RX 6700 XT",amd-rx-6700-xt,gpu,https://setupgame.ma/produit/carte-graphique-ocpc-rx-6700-xt-12gb-xe-maroc/
WOULD IGNORE,0%,SetupGame,"OCPC GAMING USA XTL-200 SSD 2.5&Prime; SATA III 1To",1699.00,"",,,https://setupgame.ma/produit/ocpc-xtl-200-ssd-sata-iii-1tb/
WOULD IGNORE,0%,SetupGame,"OCPC GAMING USA XTL-200 SSD 2.5&Prime; SATA III 256Go",499.00,"",,,https://setupgame.ma/produit/ocpc-ssd-256-go-xtreme-lite-25/
